ID,TITLE,THUMBNAIL1,THUMBNAIL2,THUMBNAIL3
twD-OHQSTQY,GREAT PYRENEES: LIVESTOCK GUARDIAN IN ACTION,https://i.ytimg.com/vi/twD-OHQSTQY/default.jpg,https://i.ytimg.com/vi/twD-OHQSTQY/mqdefault.jpg,https://i.ytimg.com/vi/twD-OHQSTQY/hqdefault.jpg
zpeikQEiuy4,BOERBOEL A MASTIFF DOG BRED TO DO BATTLE WITH AFRICAN LIONS,https://i.ytimg.com/vi/zpeikQEiuy4/default.jpg,https://i.ytimg.com/vi/zpeikQEiuy4/mqdefault.jpg,https://i.ytimg.com/vi/zpeikQEiuy4/hqdefault.jpg
bzpvPMN7uCk,BORDER COLLIE THE WORLD'S SMARTEST DOGS,https://i.ytimg.com/vi/bzpvPMN7uCk/default.jpg,https://i.ytimg.com/vi/bzpvPMN7uCk/mqdefault.jpg,https://i.ytimg.com/vi/bzpvPMN7uCk/hqdefault.jpg
KHAssFFz3yw,HUNTING WITH DOGO ARGENTINO,https://i.ytimg.com/vi/KHAssFFz3yw/default.jpg,https://i.ytimg.com/vi/KHAssFFz3yw/mqdefault.jpg,https://i.ytimg.com/vi/KHAssFFz3yw/hqdefault.jpg
n-96cYsA53w,PRESA CANARIO: THE ULTIMATE K9 PROTECTOR,https://i.ytimg.com/vi/n-96cYsA53w/default.jpg,https://i.ytimg.com/vi/n-96cYsA53w/mqdefault.jpg,https://i.ytimg.com/vi/n-96cYsA53w/hqdefault.jpg
htNv8PBEExk,PROFESSIONAL ROTTWEILER BREEDER EXPLAINS DIFFERENCE BETWEEN GERMAN AND AMERICAN ROTWEILLERS,https://i.ytimg.com/vi/htNv8PBEExk/default.jpg,https://i.ytimg.com/vi/htNv8PBEExk/mqdefault.jpg,https://i.ytimg.com/vi/htNv8PBEExk/hqdefault.jpg
50iPD2-5MTo,DOBERMAN PINSCHERS CANE CORSOS DOGO ARGENTINOS BANDOGGES CANIS PANTHERS,https://i.ytimg.com/vi/50iPD2-5MTo/default.jpg,https://i.ytimg.com/vi/50iPD2-5MTo/mqdefault.jpg,https://i.ytimg.com/vi/50iPD2-5MTo/hqdefault.jpg
_z8W9RNxtzY,ALL ABOUT TIBETAN MASTIFF: LOYAL GUARD DOG AND SO MUCH MORE,https://i.ytimg.com/vi/_z8W9RNxtzY/default.jpg,https://i.ytimg.com/vi/_z8W9RNxtzY/mqdefault.jpg,https://i.ytimg.com/vi/_z8W9RNxtzY/hqdefault.jpg
gKBi83UUZig,ALL ABOUT LIVING WITH AMERICAN BULLDOGS,https://i.ytimg.com/vi/gKBi83UUZig/default.jpg,https://i.ytimg.com/vi/gKBi83UUZig/mqdefault.jpg,https://i.ytimg.com/vi/gKBi83UUZig/hqdefault.jpg
FKyDM9tgXtQ,BELGIAN MALINOIS: THE SHEPHERD WITH A PIT BULL'S SPIRIT,https://i.ytimg.com/vi/FKyDM9tgXtQ/default.jpg,https://i.ytimg.com/vi/FKyDM9tgXtQ/mqdefault.jpg,https://i.ytimg.com/vi/FKyDM9tgXtQ/hqdefault.jpg
iZbSZS48DKU,"THE ORIGINAL CANE CORSO, ITALIAN MASTIFF",https://i.ytimg.com/vi/iZbSZS48DKU/default.jpg,https://i.ytimg.com/vi/iZbSZS48DKU/mqdefault.jpg,https://i.ytimg.com/vi/iZbSZS48DKU/hqdefault.jpg
iRaP-XMkZJ8,THE AMAZING LOUISIANA CATAHOULA LEOPARD DOG,https://i.ytimg.com/vi/iRaP-XMkZJ8/default.jpg,https://i.ytimg.com/vi/iRaP-XMkZJ8/mqdefault.jpg,https://i.ytimg.com/vi/iRaP-XMkZJ8/hqdefault.jpg
xwZ2B_EmwJg,AMERICAN BULLY: A BRIEF HISTORY OF THE BREED,https://i.ytimg.com/vi/xwZ2B_EmwJg/default.jpg,https://i.ytimg.com/vi/xwZ2B_EmwJg/mqdefault.jpg,https://i.ytimg.com/vi/xwZ2B_EmwJg/hqdefault.jpg
xCXKiGfdqhY,TURKISH KANGAL DOGS - ANATOLIAN SHEPHERDS - SIX THOUSAND YEARS OF LIVESTOCK GUARDING PERFECTED,https://i.ytimg.com/vi/xCXKiGfdqhY/default.jpg,https://i.ytimg.com/vi/xCXKiGfdqhY/mqdefault.jpg,https://i.ytimg.com/vi/xCXKiGfdqhY/hqdefault.jpg
Fe2mTa609jM,ALL ABOUT THE WORKING GERMAN SHEPHERD DOG,https://i.ytimg.com/vi/Fe2mTa609jM/default.jpg,https://i.ytimg.com/vi/Fe2mTa609jM/mqdefault.jpg,https://i.ytimg.com/vi/Fe2mTa609jM/hqdefault.jpg
yzobfT6kS4g,AMERICAN STAFFORDSHIRE TERRIER - THE CIVILIZED PIT BULL,https://i.ytimg.com/vi/yzobfT6kS4g/default.jpg,https://i.ytimg.com/vi/yzobfT6kS4g/mqdefault.jpg,https://i.ytimg.com/vi/yzobfT6kS4g/hqdefault.jpg
