ID,TITLE,THUMBNAIL1,THUMBNAIL2,THUMBNAIL3
bHsGOMOYpPo,SHE FEEDS MY 20 FOOT SNAKE (Lucy) for HER BIRTHDAY!! | BRIAN BARCZYK,https://i.ytimg.com/vi/bHsGOMOYpPo/default.jpg,https://i.ytimg.com/vi/bHsGOMOYpPo/mqdefault.jpg,https://i.ytimg.com/vi/bHsGOMOYpPo/hqdefault.jpg
APXWvznD85Y,MY LAST DAY!! I AM FREAKING OUT!! | BRIAN BARCZYK,https://i.ytimg.com/vi/APXWvznD85Y/default.jpg,https://i.ytimg.com/vi/APXWvznD85Y/mqdefault.jpg,https://i.ytimg.com/vi/APXWvznD85Y/hqdefault.jpg
m5Yl7k-B2_s,ALL MY REPTILE ZOO EXPANSION PLANS FAILED!! Day #1| BRIAN BARCZYK,https://i.ytimg.com/vi/m5Yl7k-B2_s/default.jpg,https://i.ytimg.com/vi/m5Yl7k-B2_s/mqdefault.jpg,https://i.ytimg.com/vi/m5Yl7k-B2_s/hqdefault.jpg
Gh1ArXAXxSY,TURTLE POND WITH HUGE WATERFALLS WORKS!! REPTILE ZOO BUILD day #2 | BRIAN BARCZYK,https://i.ytimg.com/vi/Gh1ArXAXxSY/default.jpg,https://i.ytimg.com/vi/Gh1ArXAXxSY/mqdefault.jpg,https://i.ytimg.com/vi/Gh1ArXAXxSY/hqdefault.jpg
_bVn-qEe3GI,GIANT IGUANA CAGE DISASTER!! NOW WHAT? Reptile Zoo Build day #3| BRIAN BARCZYK,https://i.ytimg.com/vi/_bVn-qEe3GI/default.jpg,https://i.ytimg.com/vi/_bVn-qEe3GI/mqdefault.jpg,https://i.ytimg.com/vi/_bVn-qEe3GI/hqdefault.jpg
f7IaxqvH3og,FIRST NEW ANIMALS FOR THE REPTILE ZOO BUILD!! day #4 | BRIAN BARCZYK,https://i.ytimg.com/vi/f7IaxqvH3og/default.jpg,https://i.ytimg.com/vi/f7IaxqvH3og/mqdefault.jpg,https://i.ytimg.com/vi/f7IaxqvH3og/hqdefault.jpg
5o6kmIeN2gU,300 GALLON ALLIGATOR TANK IS LEAKING!! NOW WHAT? Reptile Zoo Build day #5 | BRIAN BARCZYK,https://i.ytimg.com/vi/5o6kmIeN2gU/default.jpg,https://i.ytimg.com/vi/5o6kmIeN2gU/mqdefault.jpg,https://i.ytimg.com/vi/5o6kmIeN2gU/hqdefault.jpg
JTllJFt78TI,THEY SURPRISED ME WITH THIS INSANE REPTILE MURAL!! Reptile Zoo Build Day#6 | BRIAN BARCZYK,https://i.ytimg.com/vi/JTllJFt78TI/default.jpg,https://i.ytimg.com/vi/JTllJFt78TI/mqdefault.jpg,https://i.ytimg.com/vi/JTllJFt78TI/hqdefault.jpg
LWWAOcfqbsg,PUTTING THE FIRST GIANT SNAKE INTO THE NEW REPTILE ZOO!!  Build day #7 | BRIAN BARCZYK,https://i.ytimg.com/vi/LWWAOcfqbsg/default.jpg,https://i.ytimg.com/vi/LWWAOcfqbsg/mqdefault.jpg,https://i.ytimg.com/vi/LWWAOcfqbsg/hqdefault.jpg
vp9_SEo0cGo,UNBOXING DREAM ANIMALS FOR THE REPTILE ZOO!! Build Day #9  | BRIAN BARCZYK,https://i.ytimg.com/vi/vp9_SEo0cGo/default.jpg,https://i.ytimg.com/vi/vp9_SEo0cGo/mqdefault.jpg,https://i.ytimg.com/vi/vp9_SEo0cGo/hqdefault.jpg
5sEnBB89yHE,STRAPPED A GoPro on my GIANT LIZARD and LET  IT LOOSE IN MY NEW  REPTILE ZOO!! | BRIAN BARCZYK,https://i.ytimg.com/vi/5sEnBB89yHE/default.jpg,https://i.ytimg.com/vi/5sEnBB89yHE/mqdefault.jpg,https://i.ytimg.com/vi/5sEnBB89yHE/hqdefault.jpg
8n8uf3htCfs,MY WORST NIGHTMARE!! TURTLE POND IS LEAKING!! Reptile Zoo Build Day #12 | BRIAN BARCZYK,https://i.ytimg.com/vi/8n8uf3htCfs/default.jpg,https://i.ytimg.com/vi/8n8uf3htCfs/mqdefault.jpg,https://i.ytimg.com/vi/8n8uf3htCfs/hqdefault.jpg
BelSZBOClWw,GETTING A BLUE ROCK IGUANA FOR MY REPTILE ZOO!! Build Day #13 | BRIAN BARCZYK,https://i.ytimg.com/vi/BelSZBOClWw/default.jpg,https://i.ytimg.com/vi/BelSZBOClWw/mqdefault.jpg,https://i.ytimg.com/vi/BelSZBOClWw/hqdefault.jpg
uY2lEwfS5as,MOVING MY HUGE ANACONDA INTO A NEW GIANT CAGE AT THE REPTILE ZOO!! Build Day #14 | BRIAN BARCZYK,https://i.ytimg.com/vi/uY2lEwfS5as/default.jpg,https://i.ytimg.com/vi/uY2lEwfS5as/mqdefault.jpg,https://i.ytimg.com/vi/uY2lEwfS5as/hqdefault.jpg
a1iSKPe-gyQ,UNBOXING SOME INSANE SNAKES FOR MY NEW REPTILE ZOO!! Build Day #15 | BRIAN BARCZYK,https://i.ytimg.com/vi/a1iSKPe-gyQ/default.jpg,https://i.ytimg.com/vi/a1iSKPe-gyQ/mqdefault.jpg,https://i.ytimg.com/vi/a1iSKPe-gyQ/hqdefault.jpg
xiy-HM2zguU,MY CHAMELEON LAID 57 EGGS!!! Reptile Zoo Build DAY #16 | BRIAN BARCZYK,https://i.ytimg.com/vi/xiy-HM2zguU/default.jpg,https://i.ytimg.com/vi/xiy-HM2zguU/mqdefault.jpg,https://i.ytimg.com/vi/xiy-HM2zguU/hqdefault.jpg
ug-pOdhVzLs,FED MY HUGE ANACONDA A RABBIT IN HER NEW GIANT CAGE AT MY REPTILE ZOO!!! | BRIAN BARCZYK,https://i.ytimg.com/vi/ug-pOdhVzLs/default.jpg,https://i.ytimg.com/vi/ug-pOdhVzLs/mqdefault.jpg,https://i.ytimg.com/vi/ug-pOdhVzLs/hqdefault.jpg
FK1KDzP7F8w,I'M SO STUPID!! I CAN'T BELIEVE I MADE THIS MISTAKE!!! REPTILE ZOO BUILD CONTINUES! | BRIAN BARCZYK,https://i.ytimg.com/vi/FK1KDzP7F8w/default.jpg,https://i.ytimg.com/vi/FK1KDzP7F8w/mqdefault.jpg,https://i.ytimg.com/vi/FK1KDzP7F8w/hqdefault.jpg
3JaUEy36Ax0,WHAT'S THE POINT!? WHY I BUILT MY REPTILE ZOO! | BRIAN BARCZYK,https://i.ytimg.com/vi/3JaUEy36Ax0/default.jpg,https://i.ytimg.com/vi/3JaUEy36Ax0/mqdefault.jpg,https://i.ytimg.com/vi/3JaUEy36Ax0/hqdefault.jpg
FwTwbjzrTIY,BITTEN BY A VENOMOUS SNAKE!! MY REACTION AND SYMPTOMS!!! | BRIAN BARCZYK,https://i.ytimg.com/vi/FwTwbjzrTIY/default.jpg,https://i.ytimg.com/vi/FwTwbjzrTIY/mqdefault.jpg,https://i.ytimg.com/vi/FwTwbjzrTIY/hqdefault.jpg
FwTwbjzrTIY,BITTEN BY A VENOMOUS SNAKE!! MY REACTION AND SYMPTOMS!!! | BRIAN BARCZYK,https://i.ytimg.com/vi/FwTwbjzrTIY/default.jpg,https://i.ytimg.com/vi/FwTwbjzrTIY/mqdefault.jpg,https://i.ytimg.com/vi/FwTwbjzrTIY/hqdefault.jpg
FwTwbjzrTIY,BITTEN BY A VENOMOUS SNAKE!! MY REACTION AND SYMPTOMS!!! | BRIAN BARCZYK,https://i.ytimg.com/vi/FwTwbjzrTIY/default.jpg,https://i.ytimg.com/vi/FwTwbjzrTIY/mqdefault.jpg,https://i.ytimg.com/vi/FwTwbjzrTIY/hqdefault.jpg
GlZPgeRjeR0,THIS CAN'T BE TAME!!! WHY AM I HOLDING THIS?? | BRIAN BARCZYK,https://i.ytimg.com/vi/GlZPgeRjeR0/default.jpg,https://i.ytimg.com/vi/GlZPgeRjeR0/mqdefault.jpg,https://i.ytimg.com/vi/GlZPgeRjeR0/hqdefault.jpg
peSEceBPC98,INSANE REPTILE ROOM TOUR AT THE CHAMBERS! I'M IN MEXICO! | BRIAN BARCZYK,https://i.ytimg.com/vi/peSEceBPC98/default.jpg,https://i.ytimg.com/vi/peSEceBPC98/mqdefault.jpg,https://i.ytimg.com/vi/peSEceBPC98/hqdefault.jpg
_Om7okohYec,UNBOXING ALBINO IGUANAS FOR THE REPTILE ZOO BUILD!! | BRIAN BARCZYK,https://i.ytimg.com/vi/_Om7okohYec/default.jpg,https://i.ytimg.com/vi/_Om7okohYec/mqdefault.jpg,https://i.ytimg.com/vi/_Om7okohYec/hqdefault.jpg
o3eOmNTu4zw,UNBOXING AN AMAZON BASIN TREE BOA FOR THE REPTILE ZOO BUILD!! | BRIAN BARCZYK,https://i.ytimg.com/vi/o3eOmNTu4zw/default.jpg,https://i.ytimg.com/vi/o3eOmNTu4zw/mqdefault.jpg,https://i.ytimg.com/vi/o3eOmNTu4zw/hqdefault.jpg
xKX9wXPoP4w,MY DREAM LIZARD!! UNBOXING FOR THE REPTILE ZOO!  | BRIAN BARCZYK,https://i.ytimg.com/vi/xKX9wXPoP4w/default.jpg,https://i.ytimg.com/vi/xKX9wXPoP4w/mqdefault.jpg,https://i.ytimg.com/vi/xKX9wXPoP4w/hqdefault.jpg
g9NObYy-glk,RAREST DREAM SNAKE UNBOXING FOR MY REPTILE ZOO!! | BRIAN BARCZYK,https://i.ytimg.com/vi/g9NObYy-glk/default.jpg,https://i.ytimg.com/vi/g9NObYy-glk/mqdefault.jpg,https://i.ytimg.com/vi/g9NObYy-glk/hqdefault.jpg
2nebhMWPw8M,ALBINO ALLIGATOR GETS HUGE NEW HOME AT MY RETILE ZOO!! | BRIAN BARCZYK,https://i.ytimg.com/vi/2nebhMWPw8M/default.jpg,https://i.ytimg.com/vi/2nebhMWPw8M/mqdefault.jpg,https://i.ytimg.com/vi/2nebhMWPw8M/hqdefault.jpg
Hf215_WWKiA,MOVING LOTS OF REPTILES INTO THE REPTILE ZOO!! FIRST SNAKE EGGS OF THE YEAR!!  | BRIAN BARCZYK,https://i.ytimg.com/vi/Hf215_WWKiA/default.jpg,https://i.ytimg.com/vi/Hf215_WWKiA/mqdefault.jpg,https://i.ytimg.com/vi/Hf215_WWKiA/hqdefault.jpg
5IKrPsbsDb0,"WHAT HAPPENED TO MY SMALL ANACONDA, VERDE?? FISH SPAS ADDED TO MY REPTILE ZOO!! | BRIAN BARCZYK",https://i.ytimg.com/vi/5IKrPsbsDb0/default.jpg,https://i.ytimg.com/vi/5IKrPsbsDb0/mqdefault.jpg,https://i.ytimg.com/vi/5IKrPsbsDb0/hqdefault.jpg
pLHaOKcYie4,MY HUGE ANACONDA EATS A RABBIT UNDERWATER!! AT MY REPTILE ZOO!! | BRIAN BARCZYK,https://i.ytimg.com/vi/pLHaOKcYie4/default.jpg,https://i.ytimg.com/vi/pLHaOKcYie4/mqdefault.jpg,https://i.ytimg.com/vi/pLHaOKcYie4/hqdefault.jpg
iWKnNjwzfQk,SNAKE MASSAGE AT MY REPTILE ZOO!!! | BRIAN BARCZYK,https://i.ytimg.com/vi/iWKnNjwzfQk/default.jpg,https://i.ytimg.com/vi/iWKnNjwzfQk/mqdefault.jpg,https://i.ytimg.com/vi/iWKnNjwzfQk/hqdefault.jpg
ws3GNqIOaW4,GIANT BOA MOVED INTO MY REPTILE ZOO!! 1 DAY UNTIL OPEN!! | BRIAN BARCZYK,https://i.ytimg.com/vi/ws3GNqIOaW4/default.jpg,https://i.ytimg.com/vi/ws3GNqIOaW4/mqdefault.jpg,https://i.ytimg.com/vi/ws3GNqIOaW4/hqdefault.jpg
XrL66a33ms0,MY REPTILE ZOO IS OPEN!! GRAND OPENING DAY #1!!! | BRIAN BARCZYK,https://i.ytimg.com/vi/XrL66a33ms0/default.jpg,https://i.ytimg.com/vi/XrL66a33ms0/mqdefault.jpg,https://i.ytimg.com/vi/XrL66a33ms0/hqdefault.jpg
ddeE1vy_fPI,REPTILE ZOO DAY #2!! FED GIANT SNAKE AND HANDLED HUGE TARANTULA!! | BRIAN BARCZYK,https://i.ytimg.com/vi/ddeE1vy_fPI/default.jpg,https://i.ytimg.com/vi/ddeE1vy_fPI/mqdefault.jpg,https://i.ytimg.com/vi/ddeE1vy_fPI/hqdefault.jpg
VSfkeXppiEc,MY ALBINO IGUANAS TAIL BROKE OFF!! WHY?? | BRIAN BARCZYK,https://i.ytimg.com/vi/VSfkeXppiEc/default.jpg,https://i.ytimg.com/vi/VSfkeXppiEc/mqdefault.jpg,https://i.ytimg.com/vi/VSfkeXppiEc/hqdefault.jpg
PS5Zv-Esz_E,My Reptile Zoo is Closed Down.. Sad Reality.. | BRIAN BARCZYK,https://i.ytimg.com/vi/PS5Zv-Esz_E/default.jpg,https://i.ytimg.com/vi/PS5Zv-Esz_E/mqdefault.jpg,https://i.ytimg.com/vi/PS5Zv-Esz_E/hqdefault.jpg
tO_VjmUkd-8,REST IN PEACE FORREST!! ZOO DREAMS LIVES ON!! | BRIAN BARCZYK,https://i.ytimg.com/vi/tO_VjmUkd-8/default.jpg,https://i.ytimg.com/vi/tO_VjmUkd-8/mqdefault.jpg,https://i.ytimg.com/vi/tO_VjmUkd-8/hqdefault.jpg
IE2kKKIa2h0,Reptile Zoo Full Tour Cage by Cage! | BRIAN BARCZYK,https://i.ytimg.com/vi/IE2kKKIa2h0/default.jpg,https://i.ytimg.com/vi/IE2kKKIa2h0/mqdefault.jpg,https://i.ytimg.com/vi/IE2kKKIa2h0/hqdefault.jpg
