ID,TITLE,THUMBNAIL1,THUMBNAIL2,THUMBNAIL3
TD-Z6l5M5x4,amerika syarikat meteor melintasi meletup di langit new york kedengaran boom sonic kuat 2 12 2020,https://i.ytimg.com/vi/TD-Z6l5M5x4/default.jpg,https://i.ytimg.com/vi/TD-Z6l5M5x4/mqdefault.jpg,https://i.ytimg.com/vi/TD-Z6l5M5x4/hqdefault.jpg
lTmtGQoOZx0,terangganu fenomena air pasang ombak besar 11 malam di pantai terengganu,https://i.ytimg.com/vi/lTmtGQoOZx0/default.jpg,https://i.ytimg.com/vi/lTmtGQoOZx0/mqdefault.jpg,https://i.ytimg.com/vi/lTmtGQoOZx0/hqdefault.jpg
KLgHS5fYIRM,viral buaya berkalung ban muncul di sungai palu seorang wanita berhijab mendekati ini yang terjadi,https://i.ytimg.com/vi/KLgHS5fYIRM/default.jpg,https://i.ytimg.com/vi/KLgHS5fYIRM/mqdefault.jpg,https://i.ytimg.com/vi/KLgHS5fYIRM/hqdefault.jpg
AM3Ie-ap59s,gunung berapi 3 dis 2020 sakurajima di wilayah kyushu jepun letusan sederhana hingga kuat,https://i.ytimg.com/vi/AM3Ie-ap59s/default.jpg,https://i.ytimg.com/vi/AM3Ie-ap59s/mqdefault.jpg,https://i.ytimg.com/vi/AM3Ie-ap59s/hqdefault.jpg
UqHY3Fod5cE,ustaz azahar idrus rumah masuk air bukit kecil kuala terengganu jam 2 pagi tadi 3 disember 2020,https://i.ytimg.com/vi/UqHY3Fod5cE/default.jpg,https://i.ytimg.com/vi/UqHY3Fod5cE/mqdefault.jpg,https://i.ytimg.com/vi/UqHY3Fod5cE/hqdefault.jpg
_iNrPichI2s,terkini thailand banjir di sekitar nakhon thailand 1 2 12 2020,https://i.ytimg.com/vi/_iNrPichI2s/default.jpg,https://i.ytimg.com/vi/_iNrPichI2s/mqdefault.jpg,https://i.ytimg.com/vi/_iNrPichI2s/hqdefault.jpg
mU1fYowDLFQ,russia fenomena tiang cahaya tyumen fenomena alam berlaku suhu rendah lebih dari 20c 2 12 2020,https://i.ytimg.com/vi/mU1fYowDLFQ/default.jpg,https://i.ytimg.com/vi/mU1fYowDLFQ/mqdefault.jpg,https://i.ytimg.com/vi/mU1fYowDLFQ/hqdefault.jpg
Qju-8HsyHa4,amerika syarikat jambatan gantung verrazanonarrows new york ditutup akibat angin kencang 2 12 2020,https://i.ytimg.com/vi/Qju-8HsyHa4/default.jpg,https://i.ytimg.com/vi/Qju-8HsyHa4/mqdefault.jpg,https://i.ytimg.com/vi/Qju-8HsyHa4/hqdefault.jpg
9FToq_Z_jpE,terkini banjir kilat bandar terangganu limpahan air hujan mengelamkan bandar terangganu,https://i.ytimg.com/vi/9FToq_Z_jpE/default.jpg,https://i.ytimg.com/vi/9FToq_Z_jpE/mqdefault.jpg,https://i.ytimg.com/vi/9FToq_Z_jpE/hqdefault.jpg
PvqYKrDXWYI,banjir wilayah mojoagung meliputi dusun kebondalem kademangan kemodo dukuhmojo sanan timur,https://i.ytimg.com/vi/PvqYKrDXWYI/default.jpg,https://i.ytimg.com/vi/PvqYKrDXWYI/mqdefault.jpg,https://i.ytimg.com/vi/PvqYKrDXWYI/hqdefault.jpg
