ID,TITLE,THUMBNAIL1,THUMBNAIL2,THUMBNAIL3
OEfEuhsYjfs,ASMR McDonald's BIG MAC (NO TALKING EATING SOUNDS) | SAS-ASMR,https://i.ytimg.com/vi/OEfEuhsYjfs/default.jpg,https://i.ytimg.com/vi/OEfEuhsYjfs/mqdefault.jpg,https://i.ytimg.com/vi/OEfEuhsYjfs/hqdefault.jpg
4uNtfT-J3RU,ASMR SUSHI NO TALKING (THANK YOU FOR 10K) EATING SOUNDS | SAS-ASMR,https://i.ytimg.com/vi/4uNtfT-J3RU/default.jpg,https://i.ytimg.com/vi/4uNtfT-J3RU/mqdefault.jpg,https://i.ytimg.com/vi/4uNtfT-J3RU/hqdefault.jpg
Q5ZMldWN3EA,ASMR ONION RINGS NO TALKING (EXTREME CRUNCH EATING SOUND) | SAS-ASMR,https://i.ytimg.com/vi/Q5ZMldWN3EA/default.jpg,https://i.ytimg.com/vi/Q5ZMldWN3EA/mqdefault.jpg,https://i.ytimg.com/vi/Q5ZMldWN3EA/hqdefault.jpg
UPFGTOau9Gs,ASMR Fresh Figs (NO TALKING) EATING SOUNDS | SAS-ASMR,https://i.ytimg.com/vi/UPFGTOau9Gs/default.jpg,https://i.ytimg.com/vi/UPFGTOau9Gs/mqdefault.jpg,https://i.ytimg.com/vi/UPFGTOau9Gs/hqdefault.jpg
t_-O3JZElIE,ASMR NO TALKING MELODY CAKE (SOFT STICKY EATING SOUNDS) | SAS-ASMR,https://i.ytimg.com/vi/t_-O3JZElIE/default.jpg,https://i.ytimg.com/vi/t_-O3JZElIE/mqdefault.jpg,https://i.ytimg.com/vi/t_-O3JZElIE/hqdefault.jpg
U-M_TPW1V7I,ASMR BIG BITES NO TALKING (Korean Fire Noodles + Black Bean Noodles) EATING SOUNDS | SAS-ASMR,https://i.ytimg.com/vi/U-M_TPW1V7I/default.jpg,https://i.ytimg.com/vi/U-M_TPW1V7I/mqdefault.jpg,https://i.ytimg.com/vi/U-M_TPW1V7I/hqdefault.jpg
Y38cNtmEGck,ASMR TACO BELL (NO TALKING) EATING SOUNDS | SAS-ASMR,https://i.ytimg.com/vi/Y38cNtmEGck/default.jpg,https://i.ytimg.com/vi/Y38cNtmEGck/mqdefault.jpg,https://i.ytimg.com/vi/Y38cNtmEGck/hqdefault.jpg
FS1STx35Q6I,ASMR PEEPS MARSHMALLOW NO TALKING (STICKY MOUTH EATING SOUND) | SAS-ASMR,https://i.ytimg.com/vi/FS1STx35Q6I/default.jpg,https://i.ytimg.com/vi/FS1STx35Q6I/mqdefault.jpg,https://i.ytimg.com/vi/FS1STx35Q6I/hqdefault.jpg
cVo3JVKS2ZM,ASMR KERNELS POPCORN (EXTREME CRUNCH EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/cVo3JVKS2ZM/default.jpg,https://i.ytimg.com/vi/cVo3JVKS2ZM/mqdefault.jpg,https://i.ytimg.com/vi/cVo3JVKS2ZM/hqdefault.jpg
UPtJnEiTyFU,ASMR Tobiko Nigiri (Crunchy Flying Fish Roe) NO TALKING Eating Sounds | SAS-ASMR,https://i.ytimg.com/vi/UPtJnEiTyFU/default.jpg,https://i.ytimg.com/vi/UPtJnEiTyFU/mqdefault.jpg,https://i.ytimg.com/vi/UPtJnEiTyFU/hqdefault.jpg
fU1PzMDXOTc,ASMR PAD SEE EW NOODLES ผัดซีอิ๊ว (NO TALKING) EATING SOUND | SAS-ASMR  *April 2017 ASMR Collab,https://i.ytimg.com/vi/fU1PzMDXOTc/default.jpg,https://i.ytimg.com/vi/fU1PzMDXOTc/mqdefault.jpg,https://i.ytimg.com/vi/fU1PzMDXOTc/hqdefault.jpg
TW0wgz4b7xo,ASMR NOODLES BIG BITES REQUEST NO TALKING Part 2 (EATING SOUNDS) | SAS-ASMR,https://i.ytimg.com/vi/TW0wgz4b7xo/default.jpg,https://i.ytimg.com/vi/TW0wgz4b7xo/mqdefault.jpg,https://i.ytimg.com/vi/TW0wgz4b7xo/hqdefault.jpg
JWGajMokJ2U,ASMR Fried Chicken + Crunchy Onion Rings (NO TALKING) Eating Sounds | SAS-ASMR,https://i.ytimg.com/vi/JWGajMokJ2U/default.jpg,https://i.ytimg.com/vi/JWGajMokJ2U/mqdefault.jpg,https://i.ytimg.com/vi/JWGajMokJ2U/hqdefault.jpg
uojxhmUUGIs,ASMR SASHIMI SUSHI NO TALKING (EATING SOUNDS) | SAS-ASMR,https://i.ytimg.com/vi/uojxhmUUGIs/default.jpg,https://i.ytimg.com/vi/uojxhmUUGIs/mqdefault.jpg,https://i.ytimg.com/vi/uojxhmUUGIs/hqdefault.jpg
Ge2nCEmapCQ,ASMR Butter Chicken + Naan NO TALKING (EATING SOUNDS) | SAS-ASMR,https://i.ytimg.com/vi/Ge2nCEmapCQ/default.jpg,https://i.ytimg.com/vi/Ge2nCEmapCQ/mqdefault.jpg,https://i.ytimg.com/vi/Ge2nCEmapCQ/hqdefault.jpg
HH8WRghL7n8,ASMR Extreme Satisfying Crunch (EATING SOUND) NO TALKING | SAS- ASMR,https://i.ytimg.com/vi/HH8WRghL7n8/default.jpg,https://i.ytimg.com/vi/HH8WRghL7n8/mqdefault.jpg,https://i.ytimg.com/vi/HH8WRghL7n8/hqdefault.jpg
zTZPjN8pIe8,ASMR Nigiri Sushi (NO TALKING) Eating Sounds | SAS-ASMR,https://i.ytimg.com/vi/zTZPjN8pIe8/default.jpg,https://i.ytimg.com/vi/zTZPjN8pIe8/mqdefault.jpg,https://i.ytimg.com/vi/zTZPjN8pIe8/hqdefault.jpg
UQVv3Qv07GM,ASMR Strawberry + Fruit Flavor Marshmallow (STICKY SOFT EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/UQVv3Qv07GM/default.jpg,https://i.ytimg.com/vi/UQVv3Qv07GM/mqdefault.jpg,https://i.ytimg.com/vi/UQVv3Qv07GM/hqdefault.jpg
2q1EvuSvXKs,ASMR Mussels (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/2q1EvuSvXKs/default.jpg,https://i.ytimg.com/vi/2q1EvuSvXKs/mqdefault.jpg,https://i.ytimg.com/vi/2q1EvuSvXKs/hqdefault.jpg
VDueI3BpZdw,ASMR Deep Fried Oysters FISH + CHIPS (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/VDueI3BpZdw/default.jpg,https://i.ytimg.com/vi/VDueI3BpZdw/mqdefault.jpg,https://i.ytimg.com/vi/VDueI3BpZdw/hqdefault.jpg
Dpkuiq9ZbCY,ASMR SASHIMI SUSHI PLATTER (NO TALKING) EATING SOUNDS  | SAS-ASMR,https://i.ytimg.com/vi/Dpkuiq9ZbCY/default.jpg,https://i.ytimg.com/vi/Dpkuiq9ZbCY/mqdefault.jpg,https://i.ytimg.com/vi/Dpkuiq9ZbCY/hqdefault.jpg
yXWkY2wZLhg,ASMR KIMARI Deep Fried Seaweed Roll (NO TALKING ) Extreme Satisfying Crunch EATING SOUNDS | SAS-ASMR,https://i.ytimg.com/vi/yXWkY2wZLhg/default.jpg,https://i.ytimg.com/vi/yXWkY2wZLhg/mqdefault.jpg,https://i.ytimg.com/vi/yXWkY2wZLhg/hqdefault.jpg
0bXeYdq_e0U,ASMR Satisfying CRUNCHY LETTUCE (EATING SOUNDS) | SAS-ASMR,https://i.ytimg.com/vi/0bXeYdq_e0U/default.jpg,https://i.ytimg.com/vi/0bXeYdq_e0U/mqdefault.jpg,https://i.ytimg.com/vi/0bXeYdq_e0U/hqdefault.jpg
T6fp7qd3x5U,ASMR BIG BITES NO TALKING (Eating Sounds) MI GORENG NOODLES | SAS-ASMR,https://i.ytimg.com/vi/T6fp7qd3x5U/default.jpg,https://i.ytimg.com/vi/T6fp7qd3x5U/mqdefault.jpg,https://i.ytimg.com/vi/T6fp7qd3x5U/hqdefault.jpg
geGAdi6aSpY,ASMR KFC Hot Wings (CRUNCHY EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/geGAdi6aSpY/default.jpg,https://i.ytimg.com/vi/geGAdi6aSpY/mqdefault.jpg,https://i.ytimg.com/vi/geGAdi6aSpY/hqdefault.jpg
ify79SdoDXU,ASMR Fresh + Candied Strawberries (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/ify79SdoDXU/default.jpg,https://i.ytimg.com/vi/ify79SdoDXU/mqdefault.jpg,https://i.ytimg.com/vi/ify79SdoDXU/hqdefault.jpg
BRskQcDAUoQ,ASMR Sashimi + Nigiri (EATING SOUND) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/BRskQcDAUoQ/default.jpg,https://i.ytimg.com/vi/BRskQcDAUoQ/mqdefault.jpg,https://i.ytimg.com/vi/BRskQcDAUoQ/hqdefault.jpg
4feeyHIYKsE,ASMR Korean Black Bean Noodles (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/4feeyHIYKsE/default.jpg,https://i.ytimg.com/vi/4feeyHIYKsE/mqdefault.jpg,https://i.ytimg.com/vi/4feeyHIYKsE/hqdefault.jpg
kAX58DvTrXY,ASMR McDonalds Fries (CRUNCHY EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/kAX58DvTrXY/default.jpg,https://i.ytimg.com/vi/kAX58DvTrXY/mqdefault.jpg,https://i.ytimg.com/vi/kAX58DvTrXY/hqdefault.jpg
HwaMNHjaWbw,ASMR Carrots (SATISFYING CRUNCH EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/HwaMNHjaWbw/default.jpg,https://i.ytimg.com/vi/HwaMNHjaWbw/mqdefault.jpg,https://i.ytimg.com/vi/HwaMNHjaWbw/hqdefault.jpg
lTXmJMRARbs,ASMR SALMON SASHIMI (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/lTXmJMRARbs/default.jpg,https://i.ytimg.com/vi/lTXmJMRARbs/mqdefault.jpg,https://i.ytimg.com/vi/lTXmJMRARbs/hqdefault.jpg
IYeH8IrGL9A,ASMR Pavlova Cake (SOFT FOAMY EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/IYeH8IrGL9A/default.jpg,https://i.ytimg.com/vi/IYeH8IrGL9A/mqdefault.jpg,https://i.ytimg.com/vi/IYeH8IrGL9A/hqdefault.jpg
ceqiPQFFM2M,ASMR Sushi Platter (NO TALKING EATING SOUNDS) | SAS-ASMR,https://i.ytimg.com/vi/ceqiPQFFM2M/default.jpg,https://i.ytimg.com/vi/ceqiPQFFM2M/mqdefault.jpg,https://i.ytimg.com/vi/ceqiPQFFM2M/hqdefault.jpg
J9xbmhmwlII,ASMR EXTRA Cheesy Spicy Ramen Fire Noodles (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/J9xbmhmwlII/default.jpg,https://i.ytimg.com/vi/J9xbmhmwlII/mqdefault.jpg,https://i.ytimg.com/vi/J9xbmhmwlII/hqdefault.jpg
zUgoJR8hTvI,ASMR Binaural Satisfying Crunch (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/zUgoJR8hTvI/default.jpg,https://i.ytimg.com/vi/zUgoJR8hTvI/mqdefault.jpg,https://i.ytimg.com/vi/zUgoJR8hTvI/hqdefault.jpg
OCwEd64HZVI,ASMR Banana Nutella Mochi (SOFT CHEWEY EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/OCwEd64HZVI/default.jpg,https://i.ytimg.com/vi/OCwEd64HZVI/mqdefault.jpg,https://i.ytimg.com/vi/OCwEd64HZVI/hqdefault.jpg
1KkHZq6oUJA,ASMR Filipino Lumpia / Spring Rolls (CRUNCHY EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/1KkHZq6oUJA/default.jpg,https://i.ytimg.com/vi/1KkHZq6oUJA/mqdefault.jpg,https://i.ytimg.com/vi/1KkHZq6oUJA/hqdefault.jpg
s_HUfX2DF-o,ASMR CHEESE CAKE (Soft Stick Soothing Eating Sounds) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/s_HUfX2DF-o/default.jpg,https://i.ytimg.com/vi/s_HUfX2DF-o/mqdefault.jpg,https://i.ytimg.com/vi/s_HUfX2DF-o/hqdefault.jpg
l9-PkW7sk3o,ASMR SUPER Creamy Fettuccine Alfredo (BIG BITES EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/l9-PkW7sk3o/default.jpg,https://i.ytimg.com/vi/l9-PkW7sk3o/mqdefault.jpg,https://i.ytimg.com/vi/l9-PkW7sk3o/hqdefault.jpg
Kh0AzYcVhyo,ASMR 3Dio Satisfying Tingles (Binaural Tobiko Eggs EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/Kh0AzYcVhyo/default.jpg,https://i.ytimg.com/vi/Kh0AzYcVhyo/mqdefault.jpg,https://i.ytimg.com/vi/Kh0AzYcVhyo/hqdefault.jpg
j6dX2uZ8EoE,"ASMR ULTIMATE Fried FOOD (Onion Rings, Fried Chicken + Corndogs) NO TALKING EATING SOUNDS | SAS-ASMR",https://i.ytimg.com/vi/j6dX2uZ8EoE/default.jpg,https://i.ytimg.com/vi/j6dX2uZ8EoE/mqdefault.jpg,https://i.ytimg.com/vi/j6dX2uZ8EoE/hqdefault.jpg
Bb0uLZJJbSA,ASMR SHRIMP COCKTAIL (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/Bb0uLZJJbSA/default.jpg,https://i.ytimg.com/vi/Bb0uLZJJbSA/mqdefault.jpg,https://i.ytimg.com/vi/Bb0uLZJJbSA/hqdefault.jpg
JJwHK738Zjc,ASMR SUSHI (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/JJwHK738Zjc/default.jpg,https://i.ytimg.com/vi/JJwHK738Zjc/mqdefault.jpg,https://i.ytimg.com/vi/JJwHK738Zjc/hqdefault.jpg
oqXkje-ueE8,ASMR Satisfying Crunchy Celery Snacks (Ants on a log EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/oqXkje-ueE8/default.jpg,https://i.ytimg.com/vi/oqXkje-ueE8/mqdefault.jpg,https://i.ytimg.com/vi/oqXkje-ueE8/hqdefault.jpg
TBBUVafZw0M,ASMR SUSHI (NO TALKING EATING SOUNDS) | SAS-ASMR,https://i.ytimg.com/vi/TBBUVafZw0M/default.jpg,https://i.ytimg.com/vi/TBBUVafZw0M/mqdefault.jpg,https://i.ytimg.com/vi/TBBUVafZw0M/hqdefault.jpg
e6SOaXeXNL0,ASMR Big Bites (KOREAN FIRE NOODLES + BLACK BEAN NOODLES Part 2) Eating+Cooking Sounds | SAS-ASMR,https://i.ytimg.com/vi/e6SOaXeXNL0/default.jpg,https://i.ytimg.com/vi/e6SOaXeXNL0/mqdefault.jpg,https://i.ytimg.com/vi/e6SOaXeXNL0/hqdefault.jpg
nsDOje_Ic30,ASMR Daifuku Mochi (Strawberry + Mango) SOFT EATING SOUNDS NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/nsDOje_Ic30/default.jpg,https://i.ytimg.com/vi/nsDOje_Ic30/mqdefault.jpg,https://i.ytimg.com/vi/nsDOje_Ic30/hqdefault.jpg
XpXk9hAp-3o,ASMR Relaxing Rain + Sushi Burrito (NO TALKING EATING SOUNDS) | SAS-ASMR,https://i.ytimg.com/vi/XpXk9hAp-3o/default.jpg,https://i.ytimg.com/vi/XpXk9hAp-3o/mqdefault.jpg,https://i.ytimg.com/vi/XpXk9hAp-3o/hqdefault.jpg
112g-icbwPw,ASMR Salmon Sashimi (EXTREME SAVAGE EATING) Whole Big Slice NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/112g-icbwPw/default.jpg,https://i.ytimg.com/vi/112g-icbwPw/mqdefault.jpg,https://i.ytimg.com/vi/112g-icbwPw/hqdefault.jpg
Cvp8nFYCSoQ,ASMR Giant Sweet Peppers Part 2 (EXTREME CRISPY CRUNCHY EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/Cvp8nFYCSoQ/default.jpg,https://i.ytimg.com/vi/Cvp8nFYCSoQ/mqdefault.jpg,https://i.ytimg.com/vi/Cvp8nFYCSoQ/hqdefault.jpg
wv02nLK-hVk,ASMR Church's Spicy Fried Chicken + Gravy (CRUNCHY EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/wv02nLK-hVk/default.jpg,https://i.ytimg.com/vi/wv02nLK-hVk/mqdefault.jpg,https://i.ytimg.com/vi/wv02nLK-hVk/hqdefault.jpg
47MC-H0hl9Y,"ASMR Crunchy Pickles (Intense EATING SOUNDS, MOUTH SOUNDS) No Talking Binaural | SAS-ASMR",https://i.ytimg.com/vi/47MC-H0hl9Y/default.jpg,https://i.ytimg.com/vi/47MC-H0hl9Y/mqdefault.jpg,https://i.ytimg.com/vi/47MC-H0hl9Y/hqdefault.jpg
z4PVOS4TODA,ASMR Whole Rotisserie Chicken (SATISFYING EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/z4PVOS4TODA/default.jpg,https://i.ytimg.com/vi/z4PVOS4TODA/mqdefault.jpg,https://i.ytimg.com/vi/z4PVOS4TODA/hqdefault.jpg
fg22z7xWvXY,ASMR European Sausages + Pickles + Potato Salad  (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/fg22z7xWvXY/default.jpg,https://i.ytimg.com/vi/fg22z7xWvXY/mqdefault.jpg,https://i.ytimg.com/vi/fg22z7xWvXY/hqdefault.jpg
LGox_hfeGDY,ASMR TWINS Intense POOFY POP Marshmallow (SOFT STICKY EATING MOUTH SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/LGox_hfeGDY/default.jpg,https://i.ytimg.com/vi/LGox_hfeGDY/mqdefault.jpg,https://i.ytimg.com/vi/LGox_hfeGDY/hqdefault.jpg
Pqu142lk-K0,ASMR Vegetarian SUSHI (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/Pqu142lk-K0/default.jpg,https://i.ytimg.com/vi/Pqu142lk-K0/mqdefault.jpg,https://i.ytimg.com/vi/Pqu142lk-K0/hqdefault.jpg
a5muPmr10y0,ASMR Chinese Dim Sum (SOFT EATING SOUND) No Talking | SAS-ASMR,https://i.ytimg.com/vi/a5muPmr10y0/default.jpg,https://i.ytimg.com/vi/a5muPmr10y0/mqdefault.jpg,https://i.ytimg.com/vi/a5muPmr10y0/hqdefault.jpg
y6ZEsSApC-Y,ASMR Sushi (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/y6ZEsSApC-Y/default.jpg,https://i.ytimg.com/vi/y6ZEsSApC-Y/mqdefault.jpg,https://i.ytimg.com/vi/y6ZEsSApC-Y/hqdefault.jpg
ZoXfA3T5HBA,ASMR BEST ONION RINGS (Extreme Crunch EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/ZoXfA3T5HBA/default.jpg,https://i.ytimg.com/vi/ZoXfA3T5HBA/mqdefault.jpg,https://i.ytimg.com/vi/ZoXfA3T5HBA/hqdefault.jpg
NMkgDwIu3qQ,ASMR Salmon Sashimi + Edamame (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/NMkgDwIu3qQ/default.jpg,https://i.ytimg.com/vi/NMkgDwIu3qQ/mqdefault.jpg,https://i.ytimg.com/vi/NMkgDwIu3qQ/hqdefault.jpg
xfMGi7fNUM4,ASMR Lucky Charms Cereal (CRUNCHY MARSHMALLOWS EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/xfMGi7fNUM4/default.jpg,https://i.ytimg.com/vi/xfMGi7fNUM4/mqdefault.jpg,https://i.ytimg.com/vi/xfMGi7fNUM4/hqdefault.jpg
2hV3JUQO2OQ,ASMR Korean Cold Noodles (SOFT STICKY EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/2hV3JUQO2OQ/default.jpg,https://i.ytimg.com/vi/2hV3JUQO2OQ/mqdefault.jpg,https://i.ytimg.com/vi/2hV3JUQO2OQ/hqdefault.jpg
0Ttp6EDYTPM,ASMR Salmon Sashimi (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/0Ttp6EDYTPM/default.jpg,https://i.ytimg.com/vi/0Ttp6EDYTPM/mqdefault.jpg,https://i.ytimg.com/vi/0Ttp6EDYTPM/hqdefault.jpg
SXBQPjrPo-Q,ASMR Jalapeno Cheese Dog (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/SXBQPjrPo-Q/default.jpg,https://i.ytimg.com/vi/SXBQPjrPo-Q/mqdefault.jpg,https://i.ytimg.com/vi/SXBQPjrPo-Q/hqdefault.jpg
sH1316ZjAwI,ASMR Caramel Candy Apple (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/sH1316ZjAwI/default.jpg,https://i.ytimg.com/vi/sH1316ZjAwI/mqdefault.jpg,https://i.ytimg.com/vi/sH1316ZjAwI/hqdefault.jpg
7E0I8_VuI7w,ASMR FRESH Raw Oysters (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/7E0I8_VuI7w/default.jpg,https://i.ytimg.com/vi/7E0I8_VuI7w/mqdefault.jpg,https://i.ytimg.com/vi/7E0I8_VuI7w/hqdefault.jpg
NQfGwCaVVdg,ASMR Sushi (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/NQfGwCaVVdg/default.jpg,https://i.ytimg.com/vi/NQfGwCaVVdg/mqdefault.jpg,https://i.ytimg.com/vi/NQfGwCaVVdg/hqdefault.jpg
yZe9LnJhD5w,ASMR INDIAN FOOD with my hands (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/yZe9LnJhD5w/default.jpg,https://i.ytimg.com/vi/yZe9LnJhD5w/mqdefault.jpg,https://i.ytimg.com/vi/yZe9LnJhD5w/hqdefault.jpg
0r0HE3gXdLc,ASMR Corn Dogs + CRUNCHY FRIED Potato Wedges (EXTREME EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/0r0HE3gXdLc/default.jpg,https://i.ytimg.com/vi/0r0HE3gXdLc/mqdefault.jpg,https://i.ytimg.com/vi/0r0HE3gXdLc/hqdefault.jpg
zTBpuyvfDKg,ASMR SUSHI CAKE (Eating Sounds) NO TALKING *Thank You for 200k* | SAS-ASMR,https://i.ytimg.com/vi/zTBpuyvfDKg/default.jpg,https://i.ytimg.com/vi/zTBpuyvfDKg/mqdefault.jpg,https://i.ytimg.com/vi/zTBpuyvfDKg/hqdefault.jpg
Nd9H6yY9Ek0,ASMR EXTREME CRUNCH FRIED CHICKEN  (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/Nd9H6yY9Ek0/default.jpg,https://i.ytimg.com/vi/Nd9H6yY9Ek0/mqdefault.jpg,https://i.ytimg.com/vi/Nd9H6yY9Ek0/hqdefault.jpg
pmdcuPI2txQ,ASMR Spicy Boneless Chicken Nuggets with MOZZARELLA CHEESE (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/pmdcuPI2txQ/default.jpg,https://i.ytimg.com/vi/pmdcuPI2txQ/mqdefault.jpg,https://i.ytimg.com/vi/pmdcuPI2txQ/hqdefault.jpg
A_DgNAqvYK4,ASMR Instant Black Bean Noodles (EATING SOUNDS) NO TALKING | SAS-ASMR,https://i.ytimg.com/vi/A_DgNAqvYK4/default.jpg,https://i.ytimg.com/vi/A_DgNAqvYK4/mqdefault.jpg,https://i.ytimg.com/vi/A_DgNAqvYK4/hqdefault.jpg
j-n1fSIZT9s,ASMR Part 2. Giant GUMMY BEAR (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/j-n1fSIZT9s/default.jpg,https://i.ytimg.com/vi/j-n1fSIZT9s/mqdefault.jpg,https://i.ytimg.com/vi/j-n1fSIZT9s/hqdefault.jpg
Kk4EpT3xCQM,ASMR EXTRA CHEESY Korean Rice Cake + Spicy Noodles (EATING SOUNDS) No Talking | SAS-ASMR,https://i.ytimg.com/vi/Kk4EpT3xCQM/default.jpg,https://i.ytimg.com/vi/Kk4EpT3xCQM/mqdefault.jpg,https://i.ytimg.com/vi/Kk4EpT3xCQM/hqdefault.jpg
