ID,TITLE,THUMBNAIL1,THUMBNAIL2,THUMBNAIL3
XeC3-IAVyHU,Soundbars: What to know before you buy,https://i.ytimg.com/vi/XeC3-IAVyHU/default.jpg,https://i.ytimg.com/vi/XeC3-IAVyHU/mqdefault.jpg,https://i.ytimg.com/vi/XeC3-IAVyHU/hqdefault.jpg
i9ZnaA8DZDs,How Power Supplies Work - Turbo Nerd Edition,https://i.ytimg.com/vi/i9ZnaA8DZDs/default.jpg,https://i.ytimg.com/vi/i9ZnaA8DZDs/mqdefault.jpg,https://i.ytimg.com/vi/i9ZnaA8DZDs/hqdefault.jpg
J2fUO4Qz0Qw,2021 Renault Twizy : The FUN Electric vehicle : Headturner,https://i.ytimg.com/vi/J2fUO4Qz0Qw/default.jpg,https://i.ytimg.com/vi/J2fUO4Qz0Qw/mqdefault.jpg,https://i.ytimg.com/vi/J2fUO4Qz0Qw/hqdefault.jpg
7_ZAdsAUN7s,"Best CPUs of 2021 (Gaming, Workstation, Budget, & Disappointment)",https://i.ytimg.com/vi/7_ZAdsAUN7s/default.jpg,https://i.ytimg.com/vi/7_ZAdsAUN7s/mqdefault.jpg,https://i.ytimg.com/vi/7_ZAdsAUN7s/hqdefault.jpg
tlN-Q_q7lIM,"E-bike, Electric Vehicles in the Philippines : Decarbonization thru Electrification",https://i.ytimg.com/vi/tlN-Q_q7lIM/default.jpg,https://i.ytimg.com/vi/tlN-Q_q7lIM/mqdefault.jpg,https://i.ytimg.com/vi/tlN-Q_q7lIM/hqdefault.jpg
UAnD1cV9ANI,The Best Webcams of 2021 had BIG Surprises,https://i.ytimg.com/vi/UAnD1cV9ANI/default.jpg,https://i.ytimg.com/vi/UAnD1cV9ANI/mqdefault.jpg,https://i.ytimg.com/vi/UAnD1cV9ANI/hqdefault.jpg
LoQu3XXIayc,Building a quality USB-C microphone,https://i.ytimg.com/vi/LoQu3XXIayc/default.jpg,https://i.ytimg.com/vi/LoQu3XXIayc/mqdefault.jpg,https://i.ytimg.com/vi/LoQu3XXIayc/hqdefault.jpg
YeRu4xYH_W0,"Teleprompters are clever, simple, and also pretty neat",https://i.ytimg.com/vi/YeRu4xYH_W0/default.jpg,https://i.ytimg.com/vi/YeRu4xYH_W0/mqdefault.jpg,https://i.ytimg.com/vi/YeRu4xYH_W0/hqdefault.jpg
wbbH77rYaa8,The Birth of Photography: Drawing With Light (and silver iodide),https://i.ytimg.com/vi/wbbH77rYaa8/default.jpg,https://i.ytimg.com/vi/wbbH77rYaa8/mqdefault.jpg,https://i.ytimg.com/vi/wbbH77rYaa8/hqdefault.jpg
Phv3pLEw62M,This Is The Smallest GTX 1650 Gaming PC!,https://i.ytimg.com/vi/Phv3pLEw62M/default.jpg,https://i.ytimg.com/vi/Phv3pLEw62M/mqdefault.jpg,https://i.ytimg.com/vi/Phv3pLEw62M/hqdefault.jpg
FeDYxBulZ6c,Linux Survival Guide #1: Distros & Drives,https://i.ytimg.com/vi/FeDYxBulZ6c/default.jpg,https://i.ytimg.com/vi/FeDYxBulZ6c/mqdefault.jpg,https://i.ytimg.com/vi/FeDYxBulZ6c/hqdefault.jpg
udNXMAflbU8,"Holey Plugs, Batman! But... what are they for?",https://i.ytimg.com/vi/udNXMAflbU8/default.jpg,https://i.ytimg.com/vi/udNXMAflbU8/mqdefault.jpg,https://i.ytimg.com/vi/udNXMAflbU8/hqdefault.jpg
luLS-I9lubg,What Display Tech is Best? TN vs IPS vs VA - 2021 Update,https://i.ytimg.com/vi/luLS-I9lubg/default.jpg,https://i.ytimg.com/vi/luLS-I9lubg/mqdefault.jpg,https://i.ytimg.com/vi/luLS-I9lubg/hqdefault.jpg
WECqjzMGSOs,Emergency Light Repair (Tagalog),https://i.ytimg.com/vi/WECqjzMGSOs/default.jpg,https://i.ytimg.com/vi/WECqjzMGSOs/mqdefault.jpg,https://i.ytimg.com/vi/WECqjzMGSOs/hqdefault.jpg
3EPTfOTC4Jw,The REAL Story On Why Space Cadet Pinball Was Removed (ft. Windows on Itanium),https://i.ytimg.com/vi/3EPTfOTC4Jw/default.jpg,https://i.ytimg.com/vi/3EPTfOTC4Jw/mqdefault.jpg,https://i.ytimg.com/vi/3EPTfOTC4Jw/hqdefault.jpg
vk1hjn-xEE8,XIAOMI PAD 5: THIS WILL CHANGE YOUR MIND!,https://i.ytimg.com/vi/vk1hjn-xEE8/default.jpg,https://i.ytimg.com/vi/vk1hjn-xEE8/mqdefault.jpg,https://i.ytimg.com/vi/vk1hjn-xEE8/hqdefault.jpg
