ID,TITLE,THUMBNAIL1,THUMBNAIL2,THUMBNAIL3
Lz4O37mbLi8,"Karuna Satori ASMR Palm Tapping & Brushing Part 2 Compilation | Mouth Sounds, Personal Attention",https://i.ytimg.com/vi/Lz4O37mbLi8/default.jpg,https://i.ytimg.com/vi/Lz4O37mbLi8/mqdefault.jpg,https://i.ytimg.com/vi/Lz4O37mbLi8/hqdefault.jpg
rR12tHXud0Y,ASMR at 100% Sensitivity,https://i.ytimg.com/vi/rR12tHXud0Y/default.jpg,https://i.ytimg.com/vi/rR12tHXud0Y/mqdefault.jpg,https://i.ytimg.com/vi/rR12tHXud0Y/hqdefault.jpg
V4krwsEeHtI,"ASMR WARNING Extremely Aggressive & Loud Tinsel Mic Crinkling, Scratching & Squeezing",https://i.ytimg.com/vi/V4krwsEeHtI/default.jpg,https://i.ytimg.com/vi/V4krwsEeHtI/mqdefault.jpg,https://i.ytimg.com/vi/V4krwsEeHtI/hqdefault.jpg
-SYwOAe6V_4,ASMR for Those Who Want to Sleep Soundly Now / 3Hr (No Talking),https://i.ytimg.com/vi/-SYwOAe6V_4/default.jpg,https://i.ytimg.com/vi/-SYwOAe6V_4/mqdefault.jpg,https://i.ytimg.com/vi/-SYwOAe6V_4/hqdefault.jpg
O_rSych532o,"ASMR fast,(insane) unusual mouth sounds 👄",https://i.ytimg.com/vi/O_rSych532o/default.jpg,https://i.ytimg.com/vi/O_rSych532o/mqdefault.jpg,https://i.ytimg.com/vi/O_rSych532o/hqdefault.jpg
Atv1m1Fo4J8,ASMR | Fast & Aggressive Triggers | Patreon November Names Video ✨,https://i.ytimg.com/vi/Atv1m1Fo4J8/default.jpg,https://i.ytimg.com/vi/Atv1m1Fo4J8/mqdefault.jpg,https://i.ytimg.com/vi/Atv1m1Fo4J8/hqdefault.jpg
rtsomLM1pPk,ASMR | Fast & Aggressive Triggers for DEEP Sleep ✨💤 | Mouth Sounds,https://i.ytimg.com/vi/rtsomLM1pPk/default.jpg,https://i.ytimg.com/vi/rtsomLM1pPk/mqdefault.jpg,https://i.ytimg.com/vi/rtsomLM1pPk/hqdefault.jpg
kghliRb2LQA,ASMR New Triggers Assortment (Fast-ish),https://i.ytimg.com/vi/kghliRb2LQA/default.jpg,https://i.ytimg.com/vi/kghliRb2LQA/mqdefault.jpg,https://i.ytimg.com/vi/kghliRb2LQA/hqdefault.jpg
VxtrAH319Kk,"Nite Shift ASMR Assorted Glass Sounds Compilation | Tapping, Scratching, Rubbing",https://i.ytimg.com/vi/VxtrAH319Kk/default.jpg,https://i.ytimg.com/vi/VxtrAH319Kk/mqdefault.jpg,https://i.ytimg.com/vi/VxtrAH319Kk/hqdefault.jpg
eQMNE7IeB6g,"Nite Shift ASMR Most Intense Mouth Sounds Compilation | Fast/Slow, Ear Tapping, Gum Chewing",https://i.ytimg.com/vi/eQMNE7IeB6g/default.jpg,https://i.ytimg.com/vi/eQMNE7IeB6g/mqdefault.jpg,https://i.ytimg.com/vi/eQMNE7IeB6g/hqdefault.jpg
o-sgdJJmU_4,"Beebee ASMR Finger Fluttering Part 2 Compilation | Snapping, Rubbing, Mouth Sounds, Hand Sounds",https://i.ytimg.com/vi/o-sgdJJmU_4/default.jpg,https://i.ytimg.com/vi/o-sgdJJmU_4/mqdefault.jpg,https://i.ytimg.com/vi/o-sgdJJmU_4/hqdefault.jpg
4E1glbWpzdk,ASMR 99.99% of You Will SLEEP (1 Hr),https://i.ytimg.com/vi/4E1glbWpzdk/default.jpg,https://i.ytimg.com/vi/4E1glbWpzdk/mqdefault.jpg,https://i.ytimg.com/vi/4E1glbWpzdk/hqdefault.jpg
T921EIOhvtg,SERIOUSLY....you're still not sleeping after 3 AM?,https://i.ytimg.com/vi/T921EIOhvtg/default.jpg,https://i.ytimg.com/vi/T921EIOhvtg/mqdefault.jpg,https://i.ytimg.com/vi/T921EIOhvtg/hqdefault.jpg
oZD_TI9tHYE,ASMR Rare Triggers For SLEEP,https://i.ytimg.com/vi/oZD_TI9tHYE/default.jpg,https://i.ytimg.com/vi/oZD_TI9tHYE/mqdefault.jpg,https://i.ytimg.com/vi/oZD_TI9tHYE/hqdefault.jpg
C5Ze3Xp0qZY,ASMR 1 Hour of Tapping & Scratching for A Deep Sleep,https://i.ytimg.com/vi/C5Ze3Xp0qZY/default.jpg,https://i.ytimg.com/vi/C5Ze3Xp0qZY/mqdefault.jpg,https://i.ytimg.com/vi/C5Ze3Xp0qZY/hqdefault.jpg
_BmZhffIGZY,ASMR Sleep & Tingle Inducing HAIRCUT TRIGGERS from Ear to Ear [NO TALKING],https://i.ytimg.com/vi/_BmZhffIGZY/default.jpg,https://i.ytimg.com/vi/_BmZhffIGZY/mqdefault.jpg,https://i.ytimg.com/vi/_BmZhffIGZY/hqdefault.jpg
