ID,TITLE,THUMBNAIL1,THUMBNAIL2,THUMBNAIL3
pmTrjiPE14M,"문재인 정부가 집값을 안 잡는 이유와 집값폭락시키는 방법(부동산하락,문재인정부부동산정책)ㅣSH사장 후보자 김헌동 스페셜 [후랭이TV]",https://i.ytimg.com/vi/pmTrjiPE14M/default.jpg,https://i.ytimg.com/vi/pmTrjiPE14M/mqdefault.jpg,https://i.ytimg.com/vi/pmTrjiPE14M/hqdefault.jpg
y6ES6b9LeII,"그동안 많이 오른 주식들 급락 조심하세요! 내년에 이익 증가하는 기업들! (LG이노텍, 위메이드) 황유현 팀장",https://i.ytimg.com/vi/y6ES6b9LeII/default.jpg,https://i.ytimg.com/vi/y6ES6b9LeII/mqdefault.jpg,https://i.ytimg.com/vi/y6ES6b9LeII/hqdefault.jpg
wi9_sZdykvA,돈의 흐름을 제대로 읽은 방법 (오종태),https://i.ytimg.com/vi/wi9_sZdykvA/default.jpg,https://i.ytimg.com/vi/wi9_sZdykvA/mqdefault.jpg,https://i.ytimg.com/vi/wi9_sZdykvA/hqdefault.jpg
gLqdgmiFH3E,2022년 주식투자 우리가 가야할 길! l 90분 토론 #하창봉 #김동엽 #박윤진,https://i.ytimg.com/vi/gLqdgmiFH3E/default.jpg,https://i.ytimg.com/vi/gLqdgmiFH3E/mqdefault.jpg,https://i.ytimg.com/vi/gLqdgmiFH3E/hqdefault.jpg
CP8ty1LXATk,변호사가 알려주는 지역주택조합 사건의 경향성! ㅣ 지주택 계약은 동업계약!?,https://i.ytimg.com/vi/CP8ty1LXATk/default.jpg,https://i.ytimg.com/vi/CP8ty1LXATk/mqdefault.jpg,https://i.ytimg.com/vi/CP8ty1LXATk/hqdefault.jpg
DtlRCdXnJd0,증여세를 크게 줄이는 크로스 증여의 비밀 공개 + 자산증식도 가능! (콘스탄트김),https://i.ytimg.com/vi/DtlRCdXnJd0/default.jpg,https://i.ytimg.com/vi/DtlRCdXnJd0/mqdefault.jpg,https://i.ytimg.com/vi/DtlRCdXnJd0/hqdefault.jpg
WXKSM7EQqds,유튜브 조회수 100만되면 돈이 얼마나 벌까?? 10만 유튜버 수익!,https://i.ytimg.com/vi/WXKSM7EQqds/default.jpg,https://i.ytimg.com/vi/WXKSM7EQqds/mqdefault.jpg,https://i.ytimg.com/vi/WXKSM7EQqds/hqdefault.jpg
-xoQW68RUtA,[홍사훈의 경제쇼 플러스] 부자는 어떻게 역사를 움직였는가!- 아편 전쟁이 미국 남북 전쟁에 미친 영향은?  | KBS 211204 방송,https://i.ytimg.com/vi/-xoQW68RUtA/default.jpg,https://i.ytimg.com/vi/-xoQW68RUtA/mqdefault.jpg,https://i.ytimg.com/vi/-xoQW68RUtA/hqdefault.jpg
4gPvu-bX7Xg,이러니까 경매하다 망한다는 소리가 나오는 겁니다,https://i.ytimg.com/vi/4gPvu-bX7Xg/default.jpg,https://i.ytimg.com/vi/4gPvu-bX7Xg/mqdefault.jpg,https://i.ytimg.com/vi/4gPvu-bX7Xg/hqdefault.jpg
d4wbjaV3WAI,실물경제가 주식시장의 진짜 방향을 결정한다,https://i.ytimg.com/vi/d4wbjaV3WAI/default.jpg,https://i.ytimg.com/vi/d4wbjaV3WAI/mqdefault.jpg,https://i.ytimg.com/vi/d4wbjaV3WAI/hqdefault.jpg
QBBPC9y2fzM,반드시 부자가 됩니다,https://i.ytimg.com/vi/QBBPC9y2fzM/default.jpg,https://i.ytimg.com/vi/QBBPC9y2fzM/mqdefault.jpg,https://i.ytimg.com/vi/QBBPC9y2fzM/hqdefault.jpg
-ELYYYYqB9Q,'오피스텔'로 돈버는 방법 (유비),https://i.ytimg.com/vi/-ELYYYYqB9Q/default.jpg,https://i.ytimg.com/vi/-ELYYYYqB9Q/mqdefault.jpg,https://i.ytimg.com/vi/-ELYYYYqB9Q/hqdefault.jpg
VnkmuC6TDyY,자녀에게 건물보다 토지를 증여해야 되는 이유 + 사전증여를 하면 안 되는 이유 (콘스탄트김),https://i.ytimg.com/vi/VnkmuC6TDyY/default.jpg,https://i.ytimg.com/vi/VnkmuC6TDyY/mqdefault.jpg,https://i.ytimg.com/vi/VnkmuC6TDyY/hqdefault.jpg
